drugId,targetId,drugName,drugSource,targetName,targetSource,display_relations,target,enzyme,transporter,carrier
DB01403,1814,Methotrimeprazine,DrugBank,DRD3,NCBI,target,1,0,0,0
DB01403,1815,Methotrimeprazine,DrugBank,DRD4,NCBI,target,1,0,0,0
DB01403,1816,Methotrimeprazine,DrugBank,DRD5,NCBI,target,1,0,0,0
DB01403,3269,Methotrimeprazine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01403,3356,Methotrimeprazine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01403,3358,Methotrimeprazine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB01406,2099,Danazol,DrugBank,ESR1,NCBI,target,1,0,0,0
DB01406,367,Danazol,DrugBank,AR,NCBI,target,1,0,0,0
DB01406,5241,Danazol,DrugBank,PGR,NCBI,target,1,0,0,0
DB01410,2908,Ciclesonide,DrugBank,NR3C1,NCBI,target,1,0,0,0
DB01411,3567,Pranlukast,DrugBank,IL5,NCBI,target,1,0,0,0
DB01411,4790,Pranlukast,DrugBank,NFKB1,NCBI,target,1,0,0,0
DB01411,6037,Pranlukast,DrugBank,RNASE3,NCBI,target,1,0,0,0
DB01411,7124,Pranlukast,DrugBank,TNF,NCBI,target,1,0,0,0
DB01420,367,Testosterone propionate,DrugBank,AR,NCBI,target,1,0,0,0
DB01427,5139,Amrinone,DrugBank,PDE3A,NCBI,target,1,0,0,0
DB01427,5141,Amrinone,DrugBank,PDE4A,NCBI,target,1,0,0,0
DB01427,5142,Amrinone,DrugBank,PDE4B,NCBI,target,1,0,0,0
DB01427,5144,Amrinone,DrugBank,PDE4D,NCBI,target,1,0,0,0
DB01427,7124,Amrinone,DrugBank,TNF,NCBI,target,1,0,0,0
DB01433,4988,Methadyl acetate,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB01435,5742,Antipyrine,DrugBank,PTGS1,NCBI,target,1,0,0,0
DB01435,5743,Antipyrine,DrugBank,PTGS2,NCBI,target,1,0,0,0
DB01437,2554,Glutethimide,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01437,2555,Glutethimide,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01437,2556,Glutethimide,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01437,2557,Glutethimide,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01437,2558,Glutethimide,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01437,2559,Glutethimide,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01437,2560,Glutethimide,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01437,2561,Glutethimide,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01437,2562,Glutethimide,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01437,2563,Glutethimide,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01437,2565,Glutethimide,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01437,2566,Glutethimide,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01437,2567,Glutethimide,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01437,2568,Glutethimide,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01437,55879,Glutethimide,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01545,2554,Ethyl loflazepate,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01545,2555,Ethyl loflazepate,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01545,2556,Ethyl loflazepate,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01545,2557,Ethyl loflazepate,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01545,2558,Ethyl loflazepate,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01545,2559,Ethyl loflazepate,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01545,2560,Ethyl loflazepate,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01545,2561,Ethyl loflazepate,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01545,2562,Ethyl loflazepate,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01545,2563,Ethyl loflazepate,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01545,2565,Ethyl loflazepate,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01545,2566,Ethyl loflazepate,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01545,2567,Ethyl loflazepate,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01545,2568,Ethyl loflazepate,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01545,55879,Ethyl loflazepate,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01576,146,Dextroamphetamine,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB01576,147,Dextroamphetamine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01576,148,Dextroamphetamine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01576,150,Dextroamphetamine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01576,152,Dextroamphetamine,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB01576,6530,Dextroamphetamine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01576,6531,Dextroamphetamine,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01576,6571,Dextroamphetamine,DrugBank,SLC18A2,NCBI,target,1,0,0,0
DB01577,150,Metamfetamine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01577,152,Metamfetamine,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB01577,4128,Metamfetamine,DrugBank,MAOA,NCBI,target,1,0,0,0
DB01577,4129,Metamfetamine,DrugBank,MAOB,NCBI,target,1,0,0,0
DB01577,6530,Metamfetamine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01577,6531,Metamfetamine,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB01577,6532,Metamfetamine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB01577,6570,Metamfetamine,DrugBank,SLC18A1,NCBI,target,1,0,0,0
DB01577,6571,Metamfetamine,DrugBank,SLC18A2,NCBI,target,1,0,0,0
DB01579,147,Phendimetrazine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB01579,148,Phendimetrazine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01579,6530,Phendimetrazine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB01588,2554,Prazepam,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01588,2555,Prazepam,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01588,2556,Prazepam,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01588,2557,Prazepam,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01588,2558,Prazepam,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01588,2559,Prazepam,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01588,2560,Prazepam,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01588,2561,Prazepam,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01588,2562,Prazepam,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01588,2563,Prazepam,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01588,2565,Prazepam,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01588,2566,Prazepam,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01588,2567,Prazepam,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01588,2568,Prazepam,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01588,55879,Prazepam,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01589,2554,Quazepam,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01589,2555,Quazepam,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01589,2556,Quazepam,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01589,2557,Quazepam,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01589,2558,Quazepam,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01589,2559,Quazepam,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01589,2560,Quazepam,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01589,2561,Quazepam,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01589,2562,Quazepam,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01589,2563,Quazepam,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01589,2565,Quazepam,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01589,2566,Quazepam,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01589,2567,Quazepam,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01589,2568,Quazepam,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01589,55879,Quazepam,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01590,2475,Everolimus,DrugBank,MTOR,NCBI,target,1,0,0,0
DB01592,1356,Iron,DrugBank,CP,NCBI,target,1,0,0,0
DB01592,2495,Iron,DrugBank,FTH1,NCBI,target,1,0,0,0
DB01592,3040,Iron,DrugBank,HBA2,NCBI,target,1,0,0,0
DB01592,5423,Iron,DrugBank,POLB,NCBI,target,1,0,0,0
DB01592,7018,Iron,DrugBank,TF,NCBI,target,1,0,0,0
DB01592,7037,Iron,DrugBank,TFRC,NCBI,target,1,0,0,0
DB01592,79661,Iron,DrugBank,NEIL1,NCBI,target,1,0,0,0
DB01595,2554,Nitrazepam,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01595,2555,Nitrazepam,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01595,2556,Nitrazepam,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01595,2557,Nitrazepam,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01595,2558,Nitrazepam,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01595,2559,Nitrazepam,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01595,2560,Nitrazepam,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01595,2561,Nitrazepam,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01595,2562,Nitrazepam,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01595,2563,Nitrazepam,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01595,2565,Nitrazepam,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01595,2566,Nitrazepam,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01595,2567,Nitrazepam,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01595,2568,Nitrazepam,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01595,55879,Nitrazepam,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01595,6323,Nitrazepam,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB01597,1800,Cilastatin,DrugBank,DPEP1,NCBI,target,1,0,0,0
DB01600,5742,Tiaprofenic acid,DrugBank,PTGS1,NCBI,target,1,0,0,0
DB01600,5743,Tiaprofenic acid,DrugBank,PTGS2,NCBI,target,1,0,0,0
DB01618,1128,Molindone,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB01618,1813,Molindone,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01618,3350,Molindone,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB01618,3356,Molindone,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01619,3269,Phenindamine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01620,3269,Pheniramine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01623,1812,Thiothixene,DrugBank,DRD1,NCBI,target,1,0,0,0
DB01623,1813,Thiothixene,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01623,3356,Thiothixene,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01624,148,Zuclopenthixol,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB01624,150,Zuclopenthixol,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB01624,1812,Zuclopenthixol,DrugBank,DRD1,NCBI,target,1,0,0,0
DB01624,1813,Zuclopenthixol,DrugBank,DRD2,NCBI,target,1,0,0,0
DB01624,1816,Zuclopenthixol,DrugBank,DRD5,NCBI,target,1,0,0,0
DB01624,3269,Zuclopenthixol,DrugBank,HRH1,NCBI,target,1,0,0,0
DB01624,3356,Zuclopenthixol,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB01656,5141,Roflumilast,DrugBank,PDE4A,NCBI,target,1,0,0,0
DB01656,5142,Roflumilast,DrugBank,PDE4B,NCBI,target,1,0,0,0
DB01656,5144,Roflumilast,DrugBank,PDE4D,NCBI,target,1,0,0,0
DB01685,7498,Topiroxostat,DrugBank,XDH,NCBI,target,1,0,0,0
DB01708,10280,Prasterone,DrugBank,SIGMAR1,NCBI,target,1,0,0,0
DB01708,116443,Prasterone,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB01708,2099,Prasterone,DrugBank,ESR1,NCBI,target,1,0,0,0
DB01708,2100,Prasterone,DrugBank,ESR2,NCBI,target,1,0,0,0
DB01708,2554,Prasterone,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB01708,2555,Prasterone,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB01708,2556,Prasterone,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB01708,2557,Prasterone,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB01708,2558,Prasterone,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB01708,2559,Prasterone,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB01708,2560,Prasterone,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB01708,2561,Prasterone,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB01708,2562,Prasterone,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB01708,2563,Prasterone,DrugBank,GABRD,NCBI,target,1,0,0,0
DB01708,2565,Prasterone,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB01708,2566,Prasterone,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB01708,2567,Prasterone,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB01708,2568,Prasterone,DrugBank,GABRP,NCBI,target,1,0,0,0
DB01708,2902,Prasterone,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB01708,2903,Prasterone,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB01708,2904,Prasterone,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB01708,2905,Prasterone,DrugBank,GRIN2C,NCBI,target,1,0,0,0
DB01708,2906,Prasterone,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB01708,367,Prasterone,DrugBank,AR,NCBI,target,1,0,0,0
DB01708,5465,Prasterone,DrugBank,PPARA,NCBI,target,1,0,0,0
DB01708,55879,Prasterone,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB01708,8856,Prasterone,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB02659,1066,Cholic Acid,DrugBank,CES1,NCBI,target,1,0,0,0
DB02659,151306,Cholic Acid,DrugBank,GPBAR1,NCBI,target,1,0,0,0
DB02659,9971,Cholic Acid,DrugBank,NR1H4,NCBI,target,1,0,0,0
DB02901,2099,Stanolone,DrugBank,ESR1,NCBI,target,1,0,0,0
DB02901,3292,Stanolone,DrugBank,HSD17B1,NCBI,target,1,0,0,0
DB02901,367,Stanolone,DrugBank,AR,NCBI,target,1,0,0,0
DB02901,4306,Stanolone,DrugBank,NR3C2,NCBI,target,1,0,0,0
DB03255,213,Phenol,DrugBank,ALB,NCBI,target,1,0,0,0
DB03754,351,Tromethamine,DrugBank,APP,NCBI,target,1,0,0,0
DB03783,5742,Phenacetin,DrugBank,PTGS1,NCBI,target,1,0,0,0
DB04272,1431,Citric acid,DrugBank,CS,NCBI,target,1,0,0,0
DB04272,6037,Citric acid,DrugBank,RNASE3,NCBI,target,1,0,0,0
DB04272,6714,Citric acid,DrugBank,SRC,NCBI,target,1,0,0,0
DB04575,2099,Quinestrol,DrugBank,ESR1,NCBI,target,1,0,0,0
DB04835,1234,Maraviroc,DrugBank,CCR5,NCBI,target,1,0,0,0
DB04836,6530,Amineptine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB04836,6532,Amineptine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB04837,3269,Clofedanol,DrugBank,HRH1,NCBI,target,1,0,0,0
DB04842,1813,Fluspirilene,DrugBank,DRD2,NCBI,target,1,0,0,0
DB04842,3356,Fluspirilene,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB04844,1813,Tetrabenazine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB04844,6571,Tetrabenazine,DrugBank,SLC18A2,NCBI,target,1,0,0,0
DB04845,10381,Ixabepilone,DrugBank,TUBB3,NCBI,target,1,0,0,0
DB04854,7498,Febuxostat,DrugBank,XDH,NCBI,target,1,0,0,0
DB04855,146,Dronedarone,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB04855,147,Dronedarone,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB04855,148,Dronedarone,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB04855,150,Dronedarone,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB04855,152,Dronedarone,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB04855,153,Dronedarone,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB04855,3752,Dronedarone,DrugBank,KCND3,NCBI,target,1,0,0,0
DB04855,3757,Dronedarone,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB04855,3759,Dronedarone,DrugBank,KCNJ2,NCBI,target,1,0,0,0
DB04855,3784,Dronedarone,DrugBank,KCNQ1,NCBI,target,1,0,0,0
DB04855,6331,Dronedarone,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB04855,775,Dronedarone,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB04855,776,Dronedarone,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB04855,779,Dronedarone,DrugBank,CACNA1S,NCBI,target,1,0,0,0
DB04855,783,Dronedarone,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB04855,785,Dronedarone,DrugBank,CACNB4,NCBI,target,1,0,0,0
DB04868,25,Nilotinib,DrugBank,ABL1,NCBI,target,1,0,0,0
DB04868,3815,Nilotinib,DrugBank,KIT,NCBI,target,1,0,0,0
DB04871,3358,Lorcaserin,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB04895,7422,Pegaptanib,DrugBank,VEGFA,NCBI,target,1,0,0,0
DB04896,116443,Milnacipran,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB04896,2902,Milnacipran,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB04896,2903,Milnacipran,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB04896,2904,Milnacipran,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB04896,2905,Milnacipran,DrugBank,GRIN2C,NCBI,target,1,0,0,0
DB04896,2906,Milnacipran,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB04896,6530,Milnacipran,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB04896,6532,Milnacipran,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB04942,5914,Tamibarotene,DrugBank,RARA,NCBI,target,1,0,0,0
DB04946,148,Iloperidone,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB04946,152,Iloperidone,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB04946,1812,Iloperidone,DrugBank,DRD1,NCBI,target,1,0,0,0
DB04946,1813,Iloperidone,DrugBank,DRD2,NCBI,target,1,0,0,0
DB04946,1814,Iloperidone,DrugBank,DRD3,NCBI,target,1,0,0,0
DB04946,1815,Iloperidone,DrugBank,DRD4,NCBI,target,1,0,0,0
DB04946,3269,Iloperidone,DrugBank,HRH1,NCBI,target,1,0,0,0
DB04946,3350,Iloperidone,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB04946,3356,Iloperidone,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB04946,3362,Iloperidone,DrugBank,HTR6,NCBI,target,1,0,0,0
DB04946,3363,Iloperidone,DrugBank,HTR7,NCBI,target,1,0,0,0
DB05018,2717,Migalastat,DrugBank,GLA,NCBI,target,1,0,0,0
DB05039,154,Indacaterol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB05266,5139,Ibudilast,DrugBank,PDE3A,NCBI,target,1,0,0,0
DB05266,5141,Ibudilast,DrugBank,PDE4A,NCBI,target,1,0,0,0
DB05266,5142,Ibudilast,DrugBank,PDE4B,NCBI,target,1,0,0,0
DB05266,5144,Ibudilast,DrugBank,PDE4D,NCBI,target,1,0,0,0
DB05271,1812,Rotigotine,DrugBank,DRD1,NCBI,target,1,0,0,0
DB05271,1813,Rotigotine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB05271,1814,Rotigotine,DrugBank,DRD3,NCBI,target,1,0,0,0
DB05271,1815,Rotigotine,DrugBank,DRD4,NCBI,target,1,0,0,0
DB05271,1816,Rotigotine,DrugBank,DRD5,NCBI,target,1,0,0,0
DB05271,3350,Rotigotine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB05294,1956,Vandetanib,DrugBank,EGFR,NCBI,target,1,0,0,0
DB05294,5979,Vandetanib,DrugBank,RET,NCBI,target,1,0,0,0
DB05294,7422,Vandetanib,DrugBank,VEGFA,NCBI,target,1,0,0,0
DB05295,7421,Eldecalcitol,DrugBank,VDR,NCBI,target,1,0,0,0
DB05316,1813,Pimavanserin,DrugBank,DRD2,NCBI,target,1,0,0,0
DB05316,3356,Pimavanserin,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB05381,3269,Histamine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB05381,6571,Histamine,DrugBank,SLC18A2,NCBI,target,1,0,0,0
DB05541,6323,Brivaracetam,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB05541,6324,Brivaracetam,DrugBank,SCN1B,NCBI,target,1,0,0,0
DB05541,6326,Brivaracetam,DrugBank,SCN2A,NCBI,target,1,0,0,0
DB05541,6328,Brivaracetam,DrugBank,SCN3A,NCBI,target,1,0,0,0
DB05541,6330,Brivaracetam,DrugBank,SCN4B,NCBI,target,1,0,0,0
DB05541,6331,Brivaracetam,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB05541,6334,Brivaracetam,DrugBank,SCN8A,NCBI,target,1,0,0,0
DB05541,6335,Brivaracetam,DrugBank,SCN9A,NCBI,target,1,0,0,0
DB05541,6336,Brivaracetam,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB05578,3791,Ramucirumab,DrugBank,KDR,NCBI,target,1,0,0,0
DB05679,3593,Ustekinumab,DrugBank,IL12B,NCBI,target,1,0,0,0
DB05679,51561,Ustekinumab,DrugBank,IL23A,NCBI,target,1,0,0,0
DB06016,1813,Cariprazine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB06016,1814,Cariprazine,DrugBank,DRD3,NCBI,target,1,0,0,0
DB06016,3269,Cariprazine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB06016,3350,Cariprazine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB06016,3356,Cariprazine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB06077,1812,Lumateperone,DrugBank,DRD1,NCBI,target,1,0,0,0
DB06077,1813,Lumateperone,DrugBank,DRD2,NCBI,target,1,0,0,0
DB06077,2904,Lumateperone,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB06077,3356,Lumateperone,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB06077,6532,Lumateperone,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB06144,146,Sertindole,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB06144,147,Sertindole,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB06144,148,Sertindole,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB06144,1813,Sertindole,DrugBank,DRD2,NCBI,target,1,0,0,0
DB06144,3356,Sertindole,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB06144,3358,Sertindole,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB06144,3362,Sertindole,DrugBank,HTR6,NCBI,target,1,0,0,0
DB06144,3757,Sertindole,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB06148,146,Mianserin,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB06148,147,Mianserin,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB06148,148,Mianserin,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB06148,150,Mianserin,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB06148,152,Mianserin,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB06148,1812,Mianserin,DrugBank,DRD1,NCBI,target,1,0,0,0
DB06148,1813,Mianserin,DrugBank,DRD2,NCBI,target,1,0,0,0
DB06148,1814,Mianserin,DrugBank,DRD3,NCBI,target,1,0,0,0
DB06148,1816,Mianserin,DrugBank,DRD5,NCBI,target,1,0,0,0
DB06148,3269,Mianserin,DrugBank,HRH1,NCBI,target,1,0,0,0
DB06148,3350,Mianserin,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB06148,3355,Mianserin,DrugBank,HTR1F,NCBI,target,1,0,0,0
DB06148,3356,Mianserin,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB06148,3358,Mianserin,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB06148,3362,Mianserin,DrugBank,HTR6,NCBI,target,1,0,0,0
DB06148,3363,Mianserin,DrugBank,HTR7,NCBI,target,1,0,0,0
DB06148,4986,Mianserin,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB06148,6530,Mianserin,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB06148,6531,Mianserin,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB06148,6532,Mianserin,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB06151,116443,Acetylcysteine,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB06151,2902,Acetylcysteine,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB06151,2903,Acetylcysteine,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB06151,2904,Acetylcysteine,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB06151,2906,Acetylcysteine,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB06155,1268,Rimonabant,DrugBank,CNR1,NCBI,target,1,0,0,0
DB06168,3553,Canakinumab,DrugBank,IL1B,NCBI,target,1,0,0,0
DB06174,10280,Noscapine,DrugBank,SIGMAR1,NCBI,target,1,0,0,0
DB06201,2915,Rufinamide,DrugBank,GRM5,NCBI,target,1,0,0,0
DB06201,6335,Rufinamide,DrugBank,SCN9A,NCBI,target,1,0,0,0
DB06210,4352,Eltrombopag,DrugBank,MPL,NCBI,target,1,0,0,0
DB06212,554,Tolvaptan,DrugBank,AVPR2,NCBI,target,1,0,0,0
DB06213,135,Regadenoson,DrugBank,ADORA2A,NCBI,target,1,0,0,0
DB06216,148,Asenapine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB06216,150,Asenapine,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB06216,152,Asenapine,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB06216,153,Asenapine,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB06216,154,Asenapine,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB06216,1812,Asenapine,DrugBank,DRD1,NCBI,target,1,0,0,0
DB06216,1813,Asenapine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB06216,1814,Asenapine,DrugBank,DRD3,NCBI,target,1,0,0,0
DB06216,1815,Asenapine,DrugBank,DRD4,NCBI,target,1,0,0,0
