targetId,diseaseId,targetName,targetSource,diseaseName,diseaseSource,association_count
6718,15762_17290_18804,AKR1D1,NCBI,familial intrahepatic cholestasis,MONDO_grouped,1
6718,1751,AKR1D1,NCBI,cholestasis,MONDO,1
6718,2279,AKR1D1,NCBI,iron metabolism disease,MONDO,1
6718,6507,AKR1D1,NCBI,hereditary hemochromatosis,MONDO,1
673,1056,BRAF,NCBI,gastric cancer,MONDO,1
673,11508,BRAF,NCBI,"lymphoma, non-Hodgkin, familial",MONDO,1
673,11653_14681_14682_8566_8567,BRAF,NCBI,"thyroid cancer, nonmedullary",MONDO_grouped,1
673,11996,BRAF,NCBI,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO,1
673,12004_15075_5034_5075_24622_6467,BRAF,NCBI,thyroid gland carcinoma,MONDO_grouped,1
673,14695_24498_13093_100242_13092_11800_13094_13095_13096_13097,BRAF,NCBI,glioma susceptibility,MONDO_grouped,1
673,15277,BRAF,NCBI,medullary thyroid gland carcinoma,MONDO,1
673,15531_17025_18310_17036_17029,BRAF,NCBI,Langerhans cell histiocytosis,MONDO_grouped,1
673,15758,BRAF,NCBI,primary cutaneous T-cell lymphoma,MONDO,1
673,15760_18908_15759,BRAF,NCBI,non-Hodgkin lymphoma,MONDO_grouped,1
673,16093,BRAF,NCBI,borderline epithelial tumor of ovary,MONDO,1
673,16096,BRAF,NCBI,malignant non-dysgerminomatous germ cell tumor of ovary,MONDO,1
673,16248,BRAF,NCBI,familial ovarian cancer,MONDO,1
673,16249,BRAF,NCBI,hereditary site-specific ovarian cancer syndrome,MONDO,1
673,16266,BRAF,NCBI,squamous cell carcinoma of the corpus uteri,MONDO,1
673,16267,BRAF,NCBI,undifferentiated carcinoma of the corpus uteri,MONDO,1
673,16419,BRAF,NCBI,hereditary breast carcinoma,MONDO,1
673,1657,BRAF,NCBI,brain cancer,MONDO,1
673,16682,BRAF,NCBI,giant cell glioblastoma,MONDO,1
673,16701_16702,BRAF,NCBI,oligoastrocytoma,MONDO_grouped,1
673,17327,BRAF,NCBI,primary non-gestational choriocarcinoma of ovary,MONDO,1
673,17884,BRAF,NCBI,papillary renal cell carcinoma,MONDO,1
673,18055,BRAF,NCBI,pediatric hepatocellular carcinoma,MONDO,1
673,18171,BRAF,NCBI,malignant germ cell tumor of ovary,MONDO,1
673,18172,BRAF,NCBI,malignant sex cord stromal tumor of ovary,MONDO,1
673,18177,BRAF,NCBI,glioblastoma (disease),MONDO,1
673,18184,BRAF,NCBI,gastric linitis plastica,MONDO,1
673,18369,BRAF,NCBI,immature ovarian teratoma,MONDO,1
673,18513,BRAF,NCBI,squamous cell carcinoma of colon,MONDO,1
673,18532,BRAF,NCBI,adenocarcinoma of liver and intrahepatic biliary tract,MONDO,1
673,18533,BRAF,NCBI,undifferentiated carcinoma of liver and intrahepatic biliary tract,MONDO,1
673,18534,BRAF,NCBI,squamous cell carcinoma of liver and intrahepatic biliary tract,MONDO,1
673,18876_6430,BRAF,NCBI,mantle cell lymphoma,MONDO_grouped,1
673,20538,BRAF,NCBI,malignant dysgerminomatous germ cell tumor of ovary,MONDO,1
673,20541,BRAF,NCBI,maligant granulosa cell tumor of ovary,MONDO,1
673,20542,BRAF,NCBI,malignant Sertoli-Leydig cell tumor of ovary,MONDO,1
673,20543,BRAF,NCBI,"theca steroid-producing cell malignant tumor of ovary, not further specified",MONDO,1
673,2083,BRAF,NCBI,Richter syndrome,MONDO,1
673,21063,BRAF,NCBI,malignant colon neoplasm,MONDO,1
673,21085,BRAF,NCBI,gastric neoplasm,MONDO,1
673,21100,BRAF,NCBI,breast neoplasm,MONDO,1
673,21117,BRAF,NCBI,lung neoplasm,MONDO,1
673,23122,BRAF,NCBI,familial prostate carcinoma,MONDO,1
673,2512,BRAF,NCBI,papillary adenocarcinoma,MONDO,1
673,2691,BRAF,NCBI,liver cancer,MONDO,1
673,2752,BRAF,NCBI,ovarian adenocarcinoma,MONDO,1
673,3582,BRAF,NCBI,hereditary breast ovarian cancer syndrome,MONDO,1
673,3792,BRAF,NCBI,ovarian carcinosarcoma,MONDO,1
673,3795,BRAF,NCBI,ovarian small cell carcinoma,MONDO,1
673,4095,BRAF,NCBI,B-cell neoplasm,MONDO,1
673,4638,BRAF,NCBI,lymphosarcoma,MONDO,1
673,4948_872_4963_20511_4947_814,BRAF,NCBI,acute lymphoblastic/lymphocytic leukemia,MONDO_grouped,1
673,4950,BRAF,NCBI,gastric carcinoma,MONDO,1
673,4989,BRAF,NCBI,breast carcinoma,MONDO,1
673,5015,BRAF,NCBI,diabetes mellitus (disease),MONDO,1
673,5059,BRAF,NCBI,leukemia (disease),MONDO,1
673,5062,BRAF,NCBI,lymphoma,MONDO,1
673,5148,BRAF,NCBI,type 2 diabetes mellitus,MONDO,1
673,5159,BRAF,NCBI,prostate carcinoma,MONDO,1
673,5233,BRAF,NCBI,non-small cell lung carcinoma (disease),MONDO,1
673,5401,BRAF,NCBI,colonic neoplasm,MONDO,1
673,5575,BRAF,NCBI,colorectal cancer,MONDO,1
673,5601,BRAF,NCBI,ovarian mucinous adenocarcinoma,MONDO,1
673,5744,BRAF,NCBI,yolk sac tumor,MONDO,1
673,6045,BRAF,NCBI,ovarian clear cell adenocarcinoma,MONDO,1
673,6210_891,BRAF,NCBI,fibrolamellar hepatocellular carcinoma,MONDO_grouped,1
673,6335,BRAF,NCBI,ovarian endometrioid adenocarcinoma,MONDO,1
673,7254,BRAF,NCBI,breast cancer,MONDO,1
673,7256_18902_16216_3243,BRAF,NCBI,hepatocellular carcinoma,MONDO_grouped,1
673,7648_5017,BRAF,NCBI,diffuse gastric adenocarcinoma,MONDO_grouped,1
673,8170,BRAF,NCBI,ovarian cancer,MONDO,1
673,8315,BRAF,NCBI,prostate cancer,MONDO,1
673,8903,BRAF,NCBI,lung cancer,MONDO,1
673,9693,BRAF,NCBI,plasma cell myeloma,MONDO,1
6833,12382_11153_9734,ABCC8,NCBI,"hyperinsulinemic hypoglycemia, familial",MONDO_grouped,1
6833,12819,ABCC8,NCBI,diabetic ketoacidosis,MONDO,1
6833,19010,ABCC8,NCBI,congenital isolated hyperinsulinism,MONDO,1
6833,5015,ABCC8,NCBI,diabetes mellitus (disease),MONDO,1
6833,5148,ABCC8,NCBI,type 2 diabetes mellitus,MONDO,1
6833,5575,ABCC8,NCBI,colorectal cancer,MONDO,1
6833,5803_18619,ABCC8,NCBI,hyperinsulinemic hypoglycemia,MONDO_grouped,1
6869,1442,TACR1,NCBI,dysthymic disorder,MONDO,1
6869,24612,TACR1,NCBI,manic bipolar affective disorder,MONDO,1
6869,4985_693_24613_1866,TACR1,NCBI,bipolar disorder,MONDO_grouped,1
6869,5263,TACR1,NCBI,unipolar depression,MONDO,1
6869,5302,TACR1,NCBI,"attention deficit hyperactivity disorder, inattentive type",MONDO,1
6869,5379,TACR1,NCBI,neurotic disorder,MONDO,1
6869,5567,TACR1,NCBI,substance withdrawal syndrome,MONDO,1
6869,7079_2491_4938_2046_5367_5689_4456_5186,TACR1,NCBI,substance abuse/dependence,MONDO_grouped,1
6869,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,TACR1,NCBI,major affective disorder,MONDO_grouped,1
6869,7743,TACR1,NCBI,attention deficit-hyperactivity disorder,MONDO,1
6869,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,TACR1,NCBI,anxiety disorder,MONDO_grouped,1
695,10615_13006_8250_32569_9876_32567,BTK,NCBI,isolated growth hormone deficiency,MONDO_grouped,1
695,16266,BTK,NCBI,squamous cell carcinoma of the corpus uteri,MONDO,1
695,16267,BTK,NCBI,undifferentiated carcinoma of the corpus uteri,MONDO,1
695,16419,BTK,NCBI,hereditary breast carcinoma,MONDO,1
695,2083,BTK,NCBI,Richter syndrome,MONDO,1
695,21100,BTK,NCBI,breast neoplasm,MONDO,1
695,3582,BTK,NCBI,hereditary breast ovarian cancer syndrome,MONDO,1
695,4948_872_4963_20511_4947_814,BTK,NCBI,acute lymphoblastic/lymphocytic leukemia,MONDO_grouped,1
695,4989,BTK,NCBI,breast carcinoma,MONDO,1
695,7254,BTK,NCBI,breast cancer,MONDO,1
7018,11122,TF,NCBI,obesity disorder,MONDO,1
7018,11401,TF,NCBI,Alzheimer disease without neurofibrillary tangles,MONDO,1
7018,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,TF,NCBI,Alzheimer disease,MONDO_grouped,1
7018,1357_387,TF,NCBI,hypochromic anemia,MONDO_grouped,1
7018,1436,TF,NCBI,hemosiderosis,MONDO,1
7018,19182,TF,NCBI,monogenic obesity,MONDO,1
7018,20643,TF,NCBI,autism susceptibility 1,MONDO,1
7018,22687_4742,TF,NCBI,cerebellar degeneration,MONDO_grouped,1
7018,43693_13209_4790_21104,TF,NCBI,fatty liver disease,MONDO_grouped,1
7018,4993,TF,NCBI,carcinoma,MONDO,1
7018,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,TF,NCBI,schizophrenia,MONDO_grouped,1
7018,5258,TF,NCBI,autism spectrum disorder,MONDO,1
7018,5260,TF,NCBI,autism (disease),MONDO,1
7018,5359,TF,NCBI,drug-induced liver injury,MONDO,1
7018,5942,TF,NCBI,Reye syndrome,MONDO,1
7018,7027,TF,NCBI,non-alcoholic steatohepatitis,MONDO,1
7018,7079_2491_4938_2046_5367_5689_4456_5186,TF,NCBI,substance abuse/dependence,MONDO_grouped,1
7018,7403_5357_7012,TF,NCBI,Creutzfeldt Jacob disease,MONDO_grouped,1
7018,8243,TF,NCBI,Pick disease,MONDO,1
7018,8903,TF,NCBI,lung cancer,MONDO,1
7036,10200,TFR2,NCBI,Wilson disease,MONDO,1
7036,1436,TFR2,NCBI,hemosiderosis,MONDO,1
7036,19050_4781_44348_44349,TFR2,NCBI,hemoglobinopathy,MONDO_grouped,1
7036,20989,TFR2,NCBI,hereditary persistence of fetal hemoglobin,MONDO,1
7036,2279,TFR2,NCBI,iron metabolism disease,MONDO,1
7036,6507,TFR2,NCBI,hereditary hemochromatosis,MONDO,1
7037,11122,TFRC,NCBI,obesity disorder,MONDO,1
7037,11508,TFRC,NCBI,"lymphoma, non-Hodgkin, familial",MONDO,1
7037,1245,TFRC,NCBI,microcytic anemia,MONDO,1
7037,1356,TFRC,NCBI,iron deficiency anemia,MONDO,1
7037,1357_387,TFRC,NCBI,hypochromic anemia,MONDO_grouped,1
7037,15531_17025_18310_17036_17029,TFRC,NCBI,Langerhans cell histiocytosis,MONDO_grouped,1
7037,15760_18908_15759,TFRC,NCBI,non-Hodgkin lymphoma,MONDO_grouped,1
7037,16266,TFRC,NCBI,squamous cell carcinoma of the corpus uteri,MONDO,1
7037,16267,TFRC,NCBI,undifferentiated carcinoma of the corpus uteri,MONDO,1
7037,1639,TFRC,NCBI,deficiency anemia,MONDO,1
7037,16419,TFRC,NCBI,hereditary breast carcinoma,MONDO,1
7037,16701_16702,TFRC,NCBI,oligoastrocytoma,MONDO_grouped,1
7037,18876_6430,TFRC,NCBI,mantle cell lymphoma,MONDO_grouped,1
7037,19050_4781_44348_44349,TFRC,NCBI,hemoglobinopathy,MONDO_grouped,1
7037,19182,TFRC,NCBI,monogenic obesity,MONDO,1
7037,2083,TFRC,NCBI,Richter syndrome,MONDO,1
7037,20989,TFRC,NCBI,hereditary persistence of fetal hemoglobin,MONDO,1
7037,21100,TFRC,NCBI,breast neoplasm,MONDO,1
7037,21117,TFRC,NCBI,lung neoplasm,MONDO,1
7037,24644,TFRC,NCBI,myocardial ischemia,MONDO,1
7037,3582,TFRC,NCBI,hereditary breast ovarian cancer syndrome,MONDO,1
7037,4095,TFRC,NCBI,B-cell neoplasm,MONDO,1
7037,4638,TFRC,NCBI,lymphosarcoma,MONDO,1
7037,4948_872_4963_20511_4947_814,TFRC,NCBI,acute lymphoblastic/lymphocytic leukemia,MONDO_grouped,1
7037,4989,TFRC,NCBI,breast carcinoma,MONDO,1
7037,5010,TFRC,NCBI,coronary artery disease,MONDO,1
7037,5062,TFRC,NCBI,lymphoma,MONDO,1
7037,5575,TFRC,NCBI,colorectal cancer,MONDO,1
7037,7243,TFRC,NCBI,Burkitt lymphoma,MONDO,1
7037,7254,TFRC,NCBI,breast cancer,MONDO,1
7037,8487,TFRC,NCBI,polycystic ovary syndrome,MONDO,1
7037,8903,TFRC,NCBI,lung cancer,MONDO,1
7054,10482,TH,NCBI,X-linked parkinsonism-spasticity syndrome,MONDO,1
7054,10709,TH,NCBI,early-onset parkinsonism-intellectual disability syndrome,MONDO,1
7054,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,TH,NCBI,Parkinson disease,MONDO_grouped,1
7054,12048,TH,NCBI,endogenous depression,MONDO,1
7054,1340,TH,NCBI,heart cancer,MONDO,1
7054,14231,TH,NCBI,juvenile onset Parkinson disease 19A,MONDO,1
7054,1442,TH,NCBI,dysthymic disorder,MONDO,1
7054,17636,TH,NCBI,hemiparkinsonism-hemiatrophy syndrome,MONDO,1
7054,18055,TH,NCBI,pediatric hepatocellular carcinoma,MONDO,1
7054,18321,TH,NCBI,atypical juvenile parkinsonism,MONDO,1
7054,18466,TH,NCBI,hereditary late onset Parkinson disease,MONDO,1
7054,18532,TH,NCBI,adenocarcinoma of liver and intrahepatic biliary tract,MONDO,1
7054,18533,TH,NCBI,undifferentiated carcinoma of liver and intrahepatic biliary tract,MONDO,1
7054,18534,TH,NCBI,squamous cell carcinoma of liver and intrahepatic biliary tract,MONDO,1
7054,2009_12050_12100,TH,NCBI,major depressive disorder,MONDO_grouped,1
7054,21072,TH,NCBI,sympathetic paraganglioma,MONDO,1
7054,21095,TH,NCBI,parkinsonian disorder,MONDO,1
7054,2691,TH,NCBI,liver cancer,MONDO,1
7054,2817,TH,NCBI,adrenal gland cancer,MONDO,1
7054,45057,TH,NCBI,delirium,MONDO,1
7054,4974,TH,NCBI,adrenal gland pheochromocytoma,MONDO,1
7054,4985_693_24613_1866,TH,NCBI,bipolar disorder,MONDO_grouped,1
7054,5072,TH,NCBI,neuroblastoma,MONDO,1
7054,5263,TH,NCBI,unipolar depression,MONDO,1
7054,5379,TH,NCBI,neurotic disorder,MONDO,1
7054,6210_891,TH,NCBI,fibrolamellar hepatocellular carcinoma,MONDO_grouped,1
7054,6732,TH,NCBI,drug-induced dyskinesia,MONDO,1
7054,7079_2491_4938_2046_5367_5689_4456_5186,TH,NCBI,substance abuse/dependence,MONDO_grouped,1
7054,7256_18902_16216_3243,TH,NCBI,hepatocellular carcinoma,MONDO_grouped,1
7054,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,TH,NCBI,major affective disorder,MONDO_grouped,1
7054,8187_2050_5618_5451_5371_100081_5383_1942_1098_3265_11924_12384,TH,NCBI,anxiety disorder,MONDO_grouped,1
7054,8233,TH,NCBI,phaeochromocytoma,MONDO,1
7054,920,TH,NCBI,duodenum cancer,MONDO,1
7054,956,TH,NCBI,small intestine cancer,MONDO,1
7054,9830,TH,NCBI,parkinsonian-pyramidal syndrome,MONDO,1
7056,1056,THBD,NCBI,gastric cancer,MONDO,1
7056,1243_1242,THBD,NCBI,disseminated intravascular coagulation,MONDO_grouped,1
7056,12883,THBD,NCBI,acute promyelocytic leukemia,MONDO,1
7056,18184,THBD,NCBI,gastric linitis plastica,MONDO,1
7056,18854,THBD,NCBI,acquired purpura fulminans,MONDO,1
7056,19050_4781_44348_44349,THBD,NCBI,hemoglobinopathy,MONDO_grouped,1
7056,21085,THBD,NCBI,gastric neoplasm,MONDO,1
7056,4950,THBD,NCBI,gastric carcinoma,MONDO,1
7056,5068,THBD,NCBI,myocardial infarction (disease),MONDO,1
7056,5279,THBD,NCBI,pulmonary embolism (disease),MONDO,1
7056,6652_3678_1090_3672_3673_3676_3677_3679_6803,THBD,NCBI,myocardial infarction,MONDO_grouped,1
7056,6716,THBD,NCBI,coronary thrombosis,MONDO,1
7056,7648_5017,THBD,NCBI,diffuse gastric adenocarcinoma,MONDO_grouped,1
7056,809,THBD,NCBI,purpura fulminans,MONDO,1
7099,11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114,TLR4,NCBI,macular degeneration,MONDO_grouped,1
7099,15691,TLR4,NCBI,hypereosinophilic syndrome,MONDO,1
7099,16093,TLR4,NCBI,borderline epithelial tumor of ovary,MONDO,1
7099,16096,TLR4,NCBI,malignant non-dysgerminomatous germ cell tumor of ovary,MONDO,1
7099,16248,TLR4,NCBI,familial ovarian cancer,MONDO,1
7099,16249,TLR4,NCBI,hereditary site-specific ovarian cancer syndrome,MONDO,1
7099,17327,TLR4,NCBI,primary non-gestational choriocarcinoma of ovary,MONDO,1
7099,18055,TLR4,NCBI,pediatric hepatocellular carcinoma,MONDO,1
7099,18171,TLR4,NCBI,malignant germ cell tumor of ovary,MONDO,1
7099,18172,TLR4,NCBI,malignant sex cord stromal tumor of ovary,MONDO,1
7099,18369,TLR4,NCBI,immature ovarian teratoma,MONDO,1
7099,18532,TLR4,NCBI,adenocarcinoma of liver and intrahepatic biliary tract,MONDO,1
7099,18533,TLR4,NCBI,undifferentiated carcinoma of liver and intrahepatic biliary tract,MONDO,1
7099,18534,TLR4,NCBI,squamous cell carcinoma of liver and intrahepatic biliary tract,MONDO,1
7099,20538,TLR4,NCBI,malignant dysgerminomatous germ cell tumor of ovary,MONDO,1
7099,20541,TLR4,NCBI,maligant granulosa cell tumor of ovary,MONDO,1
7099,20542,TLR4,NCBI,malignant Sertoli-Leydig cell tumor of ovary,MONDO,1
7099,20543,TLR4,NCBI,"theca steroid-producing cell malignant tumor of ovary, not further specified",MONDO,1
7099,21117,TLR4,NCBI,lung neoplasm,MONDO,1
7099,21661,TLR4,NCBI,coronary atherosclerosis,MONDO,1
7099,2277,TLR4,NCBI,arteriosclerosis disorder,MONDO,1
7099,23122,TLR4,NCBI,familial prostate carcinoma,MONDO,1
7099,2691,TLR4,NCBI,liver cancer,MONDO,1
7099,2752,TLR4,NCBI,ovarian adenocarcinoma,MONDO,1
7099,3582,TLR4,NCBI,hereditary breast ovarian cancer syndrome,MONDO,1
7099,3792,TLR4,NCBI,ovarian carcinosarcoma,MONDO,1
7099,3795,TLR4,NCBI,ovarian small cell carcinoma,MONDO,1
7099,43693_13209_4790_21104,TLR4,NCBI,fatty liver disease,MONDO_grouped,1
7099,4985_693_24613_1866,TLR4,NCBI,bipolar disorder,MONDO_grouped,1
7099,4993,TLR4,NCBI,carcinoma,MONDO,1
7099,5010,TLR4,NCBI,coronary artery disease,MONDO,1
7099,5011_5535,TLR4,NCBI,Crohn disease,MONDO_grouped,1
7099,5016,TLR4,NCBI,diabetic nephropathy,MONDO,1
7099,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,TLR4,NCBI,schizophrenia,MONDO_grouped,1
7099,5159,TLR4,NCBI,prostate carcinoma,MONDO,1
7099,5249,TLR4,NCBI,pneumonia,MONDO,1
7099,5311,TLR4,NCBI,atherosclerosis,MONDO,1
7099,5532,TLR4,NCBI,Crohn's colitis,MONDO,1
7099,5542,TLR4,NCBI,acute coronary syndrome,MONDO,1
7099,5575,TLR4,NCBI,colorectal cancer,MONDO,1
7099,5601,TLR4,NCBI,ovarian mucinous adenocarcinoma,MONDO,1
7099,5744,TLR4,NCBI,yolk sac tumor,MONDO,1
7099,6045,TLR4,NCBI,ovarian clear cell adenocarcinoma,MONDO,1
7099,6210_891,TLR4,NCBI,fibrolamellar hepatocellular carcinoma,MONDO_grouped,1
7099,6335,TLR4,NCBI,ovarian endometrioid adenocarcinoma,MONDO,1
7099,7027,TLR4,NCBI,non-alcoholic steatohepatitis,MONDO,1
7099,7079_2491_4938_2046_5367_5689_4456_5186,TLR4,NCBI,substance abuse/dependence,MONDO_grouped,1
7099,7256_18902_16216_3243,TLR4,NCBI,hepatocellular carcinoma,MONDO_grouped,1
7099,7440_10648_12685_694_12881_12319_12642_12686_12877_12882,TLR4,NCBI,major affective disorder,MONDO_grouped,1
7099,8170,TLR4,NCBI,ovarian cancer,MONDO,1
7099,8315,TLR4,NCBI,prostate cancer,MONDO,1
7099,8903,TLR4,NCBI,lung cancer,MONDO,1
7099,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,TLR4,NCBI,inflammatory bowel disease,MONDO_grouped,1
7124,10200,TNF,NCBI,Wilson disease,MONDO,1
7124,10482,TNF,NCBI,X-linked parkinsonism-spasticity syndrome,MONDO,1
7124,1056,TNF,NCBI,gastric cancer,MONDO,1
7124,10709,TNF,NCBI,early-onset parkinsonism-intellectual disability syndrome,MONDO,1
7124,11122,TNF,NCBI,obesity disorder,MONDO,1
7124,1126,TNF,NCBI,gastric ulcer (disease),MONDO,1
7124,11382,TNF,NCBI,sickle cell anemia,MONDO,1
7124,11401,TNF,NCBI,Alzheimer disease without neurofibrillary tangles,MONDO,1
7124,11559_9469_19008,TNF,NCBI,benign recurrent intrahepatic cholestasis,MONDO_grouped,1
7124,11751,TNF,NCBI,"COPD, severe early onset",MONDO,1
7124,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,TNF,NCBI,Parkinson disease,MONDO_grouped,1
7124,11849,TNF,NCBI,psoriatic arthritis,MONDO,1
7124,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,TNF,NCBI,Alzheimer disease,MONDO_grouped,1
7124,12004_15075_5034_5075_24622_6467,TNF,NCBI,thyroid gland carcinoma,MONDO_grouped,1
7124,12048,TNF,NCBI,endogenous depression,MONDO,1
7124,12819,TNF,NCBI,diabetic ketoacidosis,MONDO,1
7124,14231,TNF,NCBI,juvenile onset Parkinson disease 19A,MONDO,1
7124,1436,TNF,NCBI,hemosiderosis,MONDO,1
7124,1442,TNF,NCBI,dysthymic disorder,MONDO,1
7124,1548,TNF,NCBI,hepatic coma,MONDO,1
7124,1566,TNF,NCBI,hypercalcemia disease,MONDO,1
7124,1567,TNF,NCBI,nephrocalcinosis,MONDO,1
7124,15762_17290_18804,TNF,NCBI,familial intrahepatic cholestasis,MONDO_grouped,1
7124,16266,TNF,NCBI,squamous cell carcinoma of the corpus uteri,MONDO,1
7124,16267,TNF,NCBI,undifferentiated carcinoma of the corpus uteri,MONDO,1
7124,16419,TNF,NCBI,hereditary breast carcinoma,MONDO,1
7124,16701_16702,TNF,NCBI,oligoastrocytoma,MONDO_grouped,1
7124,1711,TNF,NCBI,hepatic encephalopathy,MONDO,1
7124,1751,TNF,NCBI,cholestasis,MONDO,1
7124,17636,TNF,NCBI,hemiparkinsonism-hemiatrophy syndrome,MONDO,1
7124,18055,TNF,NCBI,pediatric hepatocellular carcinoma,MONDO,1
7124,18184,TNF,NCBI,gastric linitis plastica,MONDO,1
7124,18321,TNF,NCBI,atypical juvenile parkinsonism,MONDO,1
7124,18466,TNF,NCBI,hereditary late onset Parkinson disease,MONDO,1
7124,18513,TNF,NCBI,squamous cell carcinoma of colon,MONDO,1
7124,18532,TNF,NCBI,adenocarcinoma of liver and intrahepatic biliary tract,MONDO,1
7124,18533,TNF,NCBI,undifferentiated carcinoma of liver and intrahepatic biliary tract,MONDO,1
7124,18534,TNF,NCBI,squamous cell carcinoma of liver and intrahepatic biliary tract,MONDO,1
7124,18956,TNF,NCBI,idiopathic bronchiectasis,MONDO,1
7124,19050_4781_44348_44349,TNF,NCBI,hemoglobinopathy,MONDO_grouped,1
7124,19182,TNF,NCBI,monogenic obesity,MONDO,1
7124,2009_12050_12100,TNF,NCBI,major depressive disorder,MONDO_grouped,1
7124,20989,TNF,NCBI,hereditary persistence of fetal hemoglobin,MONDO,1
7124,21063,TNF,NCBI,malignant colon neoplasm,MONDO,1
7124,21085,TNF,NCBI,gastric neoplasm,MONDO,1
7124,21100,TNF,NCBI,breast neoplasm,MONDO,1
7124,21117,TNF,NCBI,lung neoplasm,MONDO,1
7124,2125,TNF,NCBI,status epilepticus,MONDO,1
7124,22687_4742,TNF,NCBI,cerebellar degeneration,MONDO_grouped,1
7124,2277,TNF,NCBI,arteriosclerosis disorder,MONDO,1
7124,2279,TNF,NCBI,iron metabolism disease,MONDO,1
7124,2280,TNF,NCBI,anemia (disease),MONDO,1
7124,2281,TNF,NCBI,macrocytic anemia (disease),MONDO,1
7124,2319,TNF,NCBI,phosphorus metabolism disease,MONDO,1
7124,24327,TNF,NCBI,chronic renal failure syndrome,MONDO,1
7124,24644,TNF,NCBI,myocardial ischemia,MONDO,1
7124,2691,TNF,NCBI,liver cancer,MONDO,1
7124,3582,TNF,NCBI,hereditary breast ovarian cancer syndrome,MONDO,1
7124,3699,TNF,NCBI,phobic disorder,MONDO,1
7124,4187,TNF,NCBI,nodular fasciitis,MONDO,1
7124,43693_13209_4790_21104,TNF,NCBI,fatty liver disease,MONDO_grouped,1
7124,4375,TNF,NCBI,end stage renal failure,MONDO,1
7124,4765,TNF,NCBI,intrinsic asthma,MONDO,1
7124,4784,TNF,NCBI,allergic asthma,MONDO,1
7124,4822,TNF,NCBI,bronchiectasis,MONDO,1
7124,4849,TNF,NCBI,pulmonary emphysema,MONDO,1
7124,4946,TNF,NCBI,hypoglycemia,MONDO,1
7124,4950,TNF,NCBI,gastric carcinoma,MONDO,1
7124,4979,TNF,NCBI,asthma,MONDO,1
7124,4985_693_24613_1866,TNF,NCBI,bipolar disorder,MONDO_grouped,1
7124,4989,TNF,NCBI,breast carcinoma,MONDO,1
7124,5002,TNF,NCBI,chronic obstructive pulmonary disease,MONDO,1
7124,5009,TNF,NCBI,congestive heart failure,MONDO,1
7124,5010,TNF,NCBI,coronary artery disease,MONDO,1
7124,5011_5535,TNF,NCBI,Crohn disease,MONDO_grouped,1
7124,5015,TNF,NCBI,diabetes mellitus (disease),MONDO,1
7124,5068,TNF,NCBI,myocardial infarction (disease),MONDO,1
7124,5083,TNF,NCBI,psoriasis,MONDO,1
7124,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,TNF,NCBI,schizophrenia,MONDO_grouped,1
7124,5098,TNF,NCBI,stroke disorder,MONDO,1
7124,5101,TNF,NCBI,ulcerative colitis (disease),MONDO,1
7124,5136,TNF,NCBI,malaria,MONDO,1
7124,5148,TNF,NCBI,type 2 diabetes mellitus,MONDO,1
7124,5249,TNF,NCBI,pneumonia,MONDO,1
7124,5252,TNF,NCBI,heart failure,MONDO,1
7124,5263,TNF,NCBI,unipolar depression,MONDO,1
7124,5264,TNF,NCBI,transient ischemic attack (disease),MONDO,1
7124,5267,TNF,NCBI,heart disease,MONDO,1
7124,5298,TNF,NCBI,osteoporosis,MONDO,1
7124,5299,TNF,NCBI,brain ischemia,MONDO,1
7124,5300,TNF,NCBI,chronic kidney disease,MONDO,1
7124,5311,TNF,NCBI,atherosclerosis,MONDO,1
7124,5359,TNF,NCBI,drug-induced liver injury,MONDO,1
7124,5379,TNF,NCBI,neurotic disorder,MONDO,1
7124,5401,TNF,NCBI,colonic neoplasm,MONDO,1
7124,5468,TNF,NCBI,hypotensive disorder,MONDO,1
7124,5532,TNF,NCBI,Crohn's colitis,MONDO,1
7124,5542,TNF,NCBI,acute coronary syndrome,MONDO,1
7124,5575,TNF,NCBI,colorectal cancer,MONDO,1
7124,5942,TNF,NCBI,Reye syndrome,MONDO,1
7124,6210_891,TNF,NCBI,fibrolamellar hepatocellular carcinoma,MONDO_grouped,1
